seaIce,airTemp,gusts,thunder,snow,longitude,date,windSpeed,fog,locationID,rain,sst,latitude,pressure,voyageID,windDirection,hail
False,11.875,False,False,False,-132.92,1786-08-11 21:00,6.69999981,False,125067,False,-1,54.2483,-1,2473,338,False
False,11,False,False,False,-133.853,1786-08-12 21:00,6.69999981,False,125068,False,-1,54.1,-1,2473,338,False
False,11.25,False,False,False,-133.92,1786-08-13 21:00,1.20000005,False,125069,False,-1,54.0667,-1,2473,180,False
False,11.875,False,False,False,-133.437,1786-08-14 21:00,-1,False,125070,False,-1,53.8333,-1,2473,113,False
False,12.25,False,False,False,-133.67,1786-08-15 21:00,6.69999981,False,125071,False,-1,53.8683,-1,2473,90,False
False,13.125,False,False,False,-133.953,1786-08-16 21:00,6.69999981,False,125072,False,-1,53.3333,-1,2473,90,False
False,12.5,False,False,False,-134.315,1786-08-17 21:00,1.20000005,False,125073,False,-1,53.2,-1,2473,45,False
False,12.875,False,False,False,-131.728,1786-08-18 21:00,6.69999981,False,125074,False,-1,52.6017,-1,2473,315,False
False,13.75,False,False,False,-131.687,1786-08-19 21:00,1,False,125075,False,-1,52.0833,-1,2473,225,False
False,13.75,False,False,False,-131.22,1786-08-20 21:00,6.69999981,False,125076,False,-1,51.6667,-1,2473,270,False
False,13.75,False,False,False,-130.522,1786-08-21 21:00,9.30000019,False,125077,False,-1,52.0167,-1,2473,203,False
False,12.5,False,False,False,-129.303,1786-08-22 21:00,9.30000019,False,125078,False,-1,51.3667,-1,2473,135,False
False,13.75,False,False,False,-129.437,1786-08-23 21:00,15.3999996,False,125079,False,-1,51.7833,-1,2473,135,False
False,14.375,False,False,False,-129.162,1786-08-24 21:00,6.69999981,False,125080,False,-1,51.0167,-1,2473,293,False
False,15,False,False,False,-127.803,1786-08-25 21:00,6.69999981,False,125081,False,-1,50.0183,-1,2473,315,False
False,15.875,False,False,False,-127.287,1786-08-26 21:00,1.20000005,False,125082,False,-1,49.2667,-1,2473,113,False
False,15,False,False,False,-127.437,1786-08-27 20:00,0,False,125083,False,-1,48.9833,-1,2473,248,False
False,15.625,False,False,False,-126.587,1786-08-28 21:00,6.69999981,False,125084,False,-1,48.6167,-1,2473,360,False
False,15.625,False,False,False,-125.773,1786-08-29 21:00,9.30000019,False,125085,False,-1,48.65,-1,2473,293,False
False,15.625,False,False,False,-125.32,1786-08-30 20:00,9.30000019,False,125086,False,-1,48.65,-1,2473,203,False
False,15,False,False,False,-125.637,1786-08-31 21:00,9.30000019,False,125087,False,-1,47.9667,-1,2473,315,False
False,13.75,False,False,False,-124.478,1786-09-01 20:00,9.30000019,False,125088,False,-1,46.65,-1,2473,293,False
False,13.75,False,False,False,-124.17,1786-09-02 20:00,1.20000005,False,125089,False,-1,45.95,-1,2473,360,False
False,15,False,False,False,-124.837,1786-09-08 20:00,9.30000019,False,125090,False,-1,39.9583,-1,2473,338,False
False,15,False,False,False,-124.153,1786-09-09 20:00,9.30000019,False,125091,False,-1,39.0917,-1,2473,338,False
False,14.375,False,False,False,-123.97,1786-09-10 20:00,6.69999981,False,125092,False,-1,38.325,-1,2473,315,False
False,-1,False,False,False,-121.495,1786-09-24 20:00,0,False,125093,False,-1,36.6333,-1,2473,315,False
False,-1,False,False,False,-121.503,1786-09-25 20:00,-1,False,125094,False,-1,36.7167,-1,2473,180,False
False,-1,False,False,False,-121.07,1786-09-26 20:00,9.30000019,False,125095,False,-1,36.6833,-1,2473,293,False
False,22.25,False,False,False,-150.52,1786-10-24 22:00,15.3999996,False,125096,False,-1,27.7667,-1,2473,169,False
False,21,False,False,False,-150.937,1786-10-25 22:00,1.20000005,False,125097,False,-1,27.5,-1,2473,360,False
False,21.25,False,False,False,-151.62,1786-10-26 22:00,0,False,125098,False,-1,27.4,-1,2473,338,False
False,23.125,False,False,False,-152.953,1786-10-27 22:00,9.30000019,False,125099,False,-1,27.0,-1,2473,158,False
False,24.375,False,False,False,-156.303,1786-10-28 22:00,9.30000019,False,125100,False,-1,26.8667,-1,2473,158,False
False,20,False,False,False,123.58,1787-05-09 04:00,9.30000019,False,125101,False,-1,27.7167,-1,2473,23,False
False,-1,False,False,False,120.92,1787-03-30 04:00,9.30000019,False,125102,False,-1,14.5,-1,2473,68,False
False,-1,False,False,False,120.92,1787-03-31 04:00,9.30000019,False,125103,False,-1,14.5,-1,2473,68,False
False,-1,False,False,False,120.92,1787-04-01 04:00,9.30000019,False,125104,False,-1,14.5,-1,2473,68,False
False,-1,False,False,False,120.92,1787-04-02 04:00,9.30000019,False,125105,False,-1,14.5,-1,2473,45,False
False,-1,False,False,False,120.92,1787-04-03 04:00,9.30000019,False,125106,False,-1,14.5,-1,2473,68,False
False,-1,False,False,False,120.92,1787-04-04 04:00,9.30000019,False,125107,False,-1,14.5,-1,2473,45,False
False,-1,False,False,False,120.92,1787-04-05 04:00,9.30000019,False,125108,False,-1,14.5,-1,2473,45,False
False,-1,False,False,False,120.92,1787-04-06 04:00,9.30000019,False,125109,False,-1,14.5,-1,2473,45,False
False,-1,False,False,False,120.92,1787-04-07 04:00,9.30000019,False,125110,False,-1,14.5,-1,2473,45,False
False,23.75,False,False,False,-173.603,1788-01-04 00:00,1.20000005,False,125111,False,-1,-22.6567,-1,2473,203,False
False,23.5,False,False,False,-174.253,1788-01-05 00:00,6.69999981,False,125112,False,-1,-22.3833,-1,2473,203,False
False,24.75,False,False,False,-175.303,1788-01-06 00:00,6.69999981,False,125113,False,-1,-22.725,-1,2473,45,False
False,22.5,False,False,False,179.197,1788-01-08 00:00,6.69999981,False,125114,False,-1,-25.0517,-1,2473,68,False
False,22.5,False,False,False,177.038,1788-01-09 00:00,6.69999981,False,125115,False,-1,-25.8567,-1,2473,68,False
False,16.25,False,False,False,-122.787,1786-09-27 20:00,9.30000019,False,125121,False,-1,35.7533,-1,2475,293,False
False,16.25,False,False,False,-124.32,1786-09-28 20:00,9.30000019,False,125122,False,-1,34.2,-1,2475,315,False
False,17.25,False,False,False,-125.523,1786-09-29 21:00,9.30000019,False,125123,False,-1,32.7333,-1,2475,360,False
False,17.75,False,False,False,-128.587,1786-09-30 21:00,9.30000019,False,125124,False,-1,30.9667,-1,2475,23,False
False,18.125,False,False,False,-130.237,1786-10-01 21:00,9.30000019,False,125125,False,-1,29.4,-1,2475,360,False
False,18.75,False,False,False,-131.67,1786-10-02 21:00,6.69999981,False,125126,False,-1,28.65,-1,2475,45,False
False,18.75,False,False,False,-132.887,1786-10-03 21:00,6.69999981,False,125127,False,-1,28.235,-1,2475,45,False
False,19.75,False,False,False,-132.503,1786-10-04 21:00,1.20000005,False,125128,False,-1,27.9,-1,2475,293,False
False,19.375,False,False,False,-133.153,1786-10-05 21:00,1.20000005,False,125129,False,-1,27.5633,-1,2475,315,False
False,19.375,False,False,False,-134.587,1786-10-06 21:00,6.69999981,False,125130,False,-1,27.5833,-1,2475,68,False
False,20,False,False,False,-136.27,1786-10-07 21:00,6.69999981,False,125131,False,-1,27.9167,-1,2475,68,False
False,20,False,False,False,-137.62,1786-10-08 21:00,6.69999981,False,125132,False,-1,28.05,-1,2475,68,False
False,21.25,False,False,False,-138.187,1786-10-09 21:00,9.30000019,False,125133,False,-1,28.0467,-1,2475,113,False
False,21.25,False,False,False,-140.72,1786-10-10 21:00,9.30000019,False,125134,False,-1,28.0633,-1,2475,113,False
False,21.25,False,False,False,-141.37,1786-10-11 22:00,9.30000019,False,125135,False,-1,27.8833,-1,2475,113,False
False,20.375,False,False,False,-142.87,1786-10-12 22:00,1.20000005,False,125136,False,-1,27.8667,-1,2475,180,False
False,20.375,False,False,False,-142.537,1786-10-13 22:00,1.20000005,False,125137,False,-1,27.85,-1,2475,180,False
False,21.625,False,False,False,-143.687,1786-10-14 22:00,6.69999981,False,125138,False,-1,27.76,-1,2475,135,False
False,21.875,False,False,False,-145.737,1786-10-15 22:00,9.30000019,False,125139,False,-1,27.8933,-1,2475,135,False
False,21.875,False,False,False,-145.903,1786-10-16 22:00,12.3000002,False,125140,False,-1,27.96,-1,2475,158,False
False,22.5,False,False,False,-145.803,1786-10-17 22:00,0,False,125141,False,-1,27.8167,-1,2475,0,False
False,22.5,False,False,False,-147.487,1786-10-18 22:00,0,False,125142,False,-1,27.7583,-1,2475,0,False
False,21.25,False,False,False,-146.853,1786-10-19 22:00,6.69999981,False,125143,False,-1,28.0333,-1,2475,225,False
False,21.875,False,False,False,-155.037,1786-10-30 22:00,6.69999981,False,125144,False,-1,26.3333,-1,2475,248,False
False,22.875,False,False,False,-157.053,1786-10-31 22:00,1.20000005,False,125145,False,-1,26.45,-1,2475,113,False
False,22.5,False,False,False,-158.503,1786-11-01 23:00,9.30000019,False,125146,False,-1,25.6667,-1,2475,113,False
False,23.125,False,False,False,-158.673,1786-11-02 23:00,9.30000019,False,125147,False,-1,24.5,-1,2475,90,False
False,25,False,False,False,-162.703,1786-11-03 23:00,9.30000019,False,125148,False,-1,24.0667,-1,2475,135,False
False,25,False,False,False,-162.337,1786-11-04 23:00,-1,False,125149,False,-1,23.4833,-1,2475,90,False
False,25,False,False,False,-163.337,1786-11-05 23:00,9.30000019,False,125150,False,-1,23.5833,-1,2475,68,False
False,24.375,False,False,False,167.363,1786-11-30 01:00,9.30000019,False,125151,False,-1,20.4517,-1,2475,113,False
False,24.375,False,False,False,166.747,1786-12-01 01:00,1,False,125152,False,-1,20.9,-1,2475,203,False
False,25.25,False,False,False,164.797,1786-12-02 01:00,6.69999981,False,125153,False,-1,20.5917,-1,2475,270,False
False,23.75,False,False,False,164.347,1786-12-03 01:00,15.3999996,False,125154,False,-1,20.8017,-1,2475,293,False
False,24,False,False,False,164.23,1786-12-04 01:00,9.30000019,False,125155,False,-1,20.8017,-1,2475,360,False
False,24,False,False,False,162.163,1786-12-05 01:00,9.30000019,False,125156,False,-1,21.0183,-1,2475,45,False
False,24.375,False,False,False,160.413,1786-12-06 01:00,9.30000019,False,125157,False,-1,20.9833,-1,2475,135,False
False,23.5,False,False,False,158.23,1786-12-07 01:00,1.20000005,False,125158,False,-1,21.3833,-1,2475,225,False
False,23.125,False,False,False,158.18,1786-12-08 02:00,9.30000019,False,125159,False,-1,21.3167,-1,2475,45,False
False,22.5,False,False,False,155.93,1786-12-09 02:00,9.30000019,False,125160,False,-1,20.8167,-1,2475,68,False
False,23.75,False,False,False,153.147,1786-12-10 02:00,9.30000019,False,125161,False,-1,20.9917,-1,2475,90,False
False,24.75,False,False,False,152.413,1786-12-11 02:00,9.30000019,False,125162,False,-1,20.7667,-1,2475,113,False
False,25,False,False,False,150.497,1786-12-12 02:00,9.30000019,False,125163,False,-1,20.5017,-1,2475,113,False
False,25.25,False,False,False,149.178,1786-12-13 02:00,1.20000005,False,125164,False,-1,20.3817,-1,2475,225,False
False,23.75,False,False,False,147.597,1786-12-14 02:00,15.3999996,False,125165,False,-1,20.25,-1,2475,45,False
False,24.75,False,False,False,147.097,1786-12-15 02:00,9.30000019,False,125166,False,-1,19.7167,-1,2475,45,False
False,25,False,False,False,145.68,1786-12-16 02:00,9.30000019,False,125167,False,-1,20.0333,-1,2475,68,False
False,24.125,False,False,False,144.397,1786-12-17 03:00,6.69999981,False,125168,False,-1,19.8833,-1,2475,90,False
False,25.25,False,False,False,143.297,1786-12-18 03:00,1.20000005,False,125169,False,-1,20.0333,-1,2475,293,False
False,25,False,False,False,142.797,1786-12-19 03:00,1.20000005,False,125170,False,-1,19.8717,-1,2475,315,False
False,23.125,False,False,False,141.247,1786-12-20 03:00,6.69999981,False,125171,False,-1,19.7217,-1,2475,315,False
False,21.875,False,False,False,139.947,1786-12-21 03:00,9.30000019,False,125172,False,-1,19.65,-1,2475,23,False
False,23.75,False,False,False,138.647,1786-12-22 03:00,9.30000019,False,125173,False,-1,19.9667,-1,2475,68,False
False,23.75,False,False,False,135.447,1786-12-23 03:00,9.30000019,False,125174,False,-1,20.1717,-1,2475,45,False
False,23.125,False,False,False,132.763,1786-12-24 03:00,15.3999996,False,125175,False,-1,20.715,-1,2475,45,False
False,22.5,False,False,False,132.13,1786-12-25 03:00,9.30000019,False,125176,False,-1,20.6083,-1,2475,360,False
False,20,False,False,False,127.863,1786-12-26 03:00,15.3999996,False,125177,False,-1,20.415,-1,2475,23,False
False,17.5,False,False,False,127.455,1786-12-27 04:00,9.30000019,False,125178,False,-1,21.2167,-1,2475,90,False
False,20.625,False,False,False,125.13,1786-12-28 04:00,9.30000019,False,125179,False,-1,21.1333,-1,2475,90,False
False,21.875,False,False,False,124.047,1786-12-29 04:00,9.30000019,False,125180,False,-1,21.25,-1,2475,68,False
False,23.5,False,False,False,122.747,1786-12-30 04:00,9.30000019,False,125181,False,-1,21.3667,-1,2475,23,False
False,21.25,False,False,False,118.647,1786-12-31 04:00,15.3999996,False,125182,False,-1,22.3333,-1,2475,23,False
False,18,False,False,False,118.247,1787-01-01 04:00,15.3999996,False,125183,False,-1,22.3167,-1,2475,45,False
False,15,False,False,False,114.813,1787-01-02 04:00,9.30000019,False,125184,False,-1,22.1667,-1,2475,68,False
False,15.625,False,False,False,113.55,1787-01-03 04:00,9.30000019,False,125185,False,-1,22.0,-1,2475,360,False
False,-1,False,False,False,113.55,1787-01-06 04:00,9.30000019,False,125186,False,-1,22.0,-1,2475,360,False
False,-1,False,False,False,113.55,1787-01-07 04:00,9.30000019,False,125187,False,-1,22.0,-1,2475,45,False
False,-1,False,False,False,113.55,1787-01-08 04:00,9.30000019,False,125188,False,-1,22.0,-1,2475,45,False
False,-1,False,False,False,113.55,1787-01-08 04:00,-1,False,125189,False,-1,22.0,-1,2475,500,False
False,-1,False,False,False,113.55,1787-01-09 04:00,1,False,125190,False,-1,22.0,-1,2475,90,False
False,-1,False,False,False,113.55,1787-01-10 04:00,9.30000019,False,125191,False,-1,22.0,-1,2475,68,False
False,21.25,False,False,False,-147.47,1786-10-20 22:00,1.20000005,False,125192,False,-1,27.6167,-1,2475,214,False
False,21.25,False,False,False,-147.37,1786-10-21 22:00,1.20000005,False,125193,False,-1,27.755,-1,2475,203,False
False,21.25,False,False,False,-149.02,1786-10-22 22:00,0,False,125194,False,-1,28.1167,-1,2475,0,False
False,21.875,False,False,False,-148.52,1786-10-23 22:00,1.20000005,False,125195,False,-1,28.0667,-1,2475,500,False
False,22.5,False,False,False,-155.053,1786-10-29 22:00,-1,False,125196,False,-1,27.1683,-1,2475,203,False
False,-1,False,False,False,113.55,1787-01-11 04:00,9.30000019,False,125197,False,-1,22.0,-1,2475,90,False
False,-1,False,False,False,113.55,1787-01-12 04:00,9.30000019,False,125198,False,-1,22.0,-1,2475,45,False
False,-1,False,False,False,113.55,1787-01-13 04:00,9.30000019,False,125199,False,-1,22.0,-1,2475,68,False
False,-1,False,False,False,113.55,1787-01-14 04:00,6.69999981,False,125200,False,-1,22.0,-1,2475,45,False
False,-1,False,False,False,113.55,1787-01-15 04:00,-1,False,125201,False,-1,22.0,-1,2475,45,False
False,-1,False,False,False,120.92,1787-03-15 04:00,9.30000019,False,125202,False,-1,14.5,-1,2475,360,False
False,-1,False,False,False,120.92,1787-03-16 04:00,9.30000019,False,125203,False,-1,14.5,-1,2475,23,False
False,-1,False,False,False,120.92,1787-03-17 04:00,9.30000019,False,125204,False,-1,14.5,-1,2475,360,False
False,-1,False,False,False,120.92,1787-03-18 04:00,6.69999981,False,125205,False,-1,14.5,-1,2475,90,False
False,-1,False,False,False,120.92,1787-03-19 04:00,9.30000019,False,125206,False,-1,14.5,-1,2475,68,False
False,15.625,False,False,False,124.03,1787-05-18 04:00,1.20000005,False,125207,False,-1,31.25,-1,2475,90,False
False,15.625,False,False,False,124.33,1787-05-19 04:00,1.20000005,False,125208,False,-1,31.7833,-1,2475,90,False
False,14.375,False,False,False,124.497,1787-05-20 04:00,1,False,125209,False,-1,32.1333,-1,2475,360,False
False,13.125,False,False,False,126.163,1787-05-21 04:00,9.30000019,False,125210,False,-1,32.5667,-1,2475,338,False
False,12.5,False,False,False,134.397,1787-06-09 03:00,9.30000019,False,125211,False,-1,40.0667,-1,2475,203,False
False,12.5,False,False,False,133.997,1787-06-10 03:00,1,False,125212,False,-1,40.8167,-1,2475,225,False
False,11.875,False,False,False,134.08,1787-06-11 03:00,9.30000019,False,125213,False,-1,41.9167,-1,2475,270,False
False,8.75,False,False,False,134.713,1787-06-12 03:00,6.69999981,False,125214,False,-1,42.5833,-1,2475,45,False
False,15,False,False,False,156.297,1787-09-01 02:00,15.3999996,False,125215,False,-1,47.05,-1,2475,203,False
False,12.375,False,False,False,157.863,1787-09-02 02:00,15.3999996,False,125216,False,-1,48.4833,-1,2475,270,False
False,11.25,False,False,False,158.713,1787-09-03 02:00,1.20000005,False,125217,False,-1,49.2667,-1,2475,293,False
False,12.5,False,False,False,159.197,1787-09-04 02:00,15.3999996,False,125218,False,-1,50.3833,-1,2475,225,False
False,12.25,False,False,False,159.997,1787-09-05 01:00,9.30000019,False,125219,False,-1,50.2667,-1,2475,225,False
False,11,False,False,False,159.93,1787-09-06 01:00,9.30000019,False,125220,False,-1,52.4333,-1,2475,270,False
False,9.75,False,False,False,159.28,1787-09-07 02:00,6.69999981,False,125221,False,-1,52.7833,-1,2475,315,False
False,-1,False,False,False,159.03,1787-09-08 02:00,0,False,125222,False,-1,53.0167,-1,2475,135,False
False,6.75,False,False,False,159.33,1787-10-01 02:00,9.30000019,False,125223,False,-1,51.3,-1,2475,248,False
False,-1,False,False,False,113.55,1787-01-16 04:00,9.30000019,False,125224,False,-1,22.0,-1,2475,45,False
False,-1,False,False,False,113.55,1787-01-17 04:00,15.3999996,False,125225,False,-1,22.0,-1,2475,23,False
False,-1,False,False,False,113.55,1787-01-18 04:00,9.30000019,False,125226,False,-1,22.0,-1,2475,45,False
False,-1,False,False,False,113.55,1787-01-19 04:00,9.30000019,False,125227,False,-1,22.0,-1,2475,23,False
False,-1,False,False,False,113.55,1787-01-20 04:00,15.3999996,False,125228,False,-1,22.0,-1,2475,23,False
False,-1,False,False,False,113.55,1787-01-21 04:00,15.3999996,False,125229,False,-1,22.0,-1,2475,360,False
False,-1,False,False,False,113.55,1787-01-28 04:00,6.69999981,False,125230,False,-1,22.0,-1,2475,45,False
False,-1,False,False,False,113.55,1787-01-29 04:00,9.30000019,False,125231,False,-1,22.0,-1,2475,45,False
False,-1,False,False,False,113.55,1787-01-30 04:00,9.30000019,False,125232,False,-1,22.0,-1,2475,68,False
False,-1,False,False,False,113.55,1787-01-31 04:00,6.69999981,False,125233,False,-1,22.0,-1,2475,23,False
False,-1,False,False,False,113.55,1787-02-01 04:00,6.69999981,False,125234,False,-1,22.0,-1,2475,360,False
False,-1,False,False,False,113.55,1787-02-02 04:00,6.69999981,False,125235,False,-1,22.0,-1,2475,360,False
False,-1,False,False,False,113.55,1787-02-03 04:00,9.30000019,False,125236,False,-1,22.0,-1,2475,45,False
False,-1,False,False,False,113.55,1787-02-04 04:00,6.69999981,False,125237,False,-1,22.0,-1,2475,360,False
False,15,False,False,False,113.98,1787-02-05 04:00,9.30000019,False,125238,False,-1,22.0483,-1,2475,360,False
False,14.375,False,False,False,114.763,1787-02-06 04:00,9.30000019,False,125239,False,-1,21.9833,-1,2475,360,False
False,16.875,False,False,False,114.98,1787-02-07 04:00,9.30000019,False,125240,False,-1,22.1,-1,2475,45,False
False,20,False,False,False,115.163,1787-02-08 04:00,9.30000019,False,125241,False,-1,21.6,-1,2475,45,False
False,21.25,False,False,False,115.78,1787-02-09 04:00,9.30000019,False,125242,False,-1,20.9167,-1,2475,68,False
False,22.5,False,False,False,117.063,1787-02-10 04:00,-1,False,125243,False,-1,19.95,-1,2475,23,False
False,23.125,False,False,False,118.013,1787-02-11 04:00,9.30000019,False,125244,False,-1,18.8667,-1,2475,45,False
False,25.625,False,False,False,118.28,1787-02-12 04:00,9.30000019,False,125245,False,-1,18.5167,-1,2475,45,False
False,26.25,False,False,False,118.78,1787-02-13 04:00,9.30000019,False,125246,False,-1,18.25,-1,2475,68,False
False,26.875,False,False,False,119.663,1787-02-14 04:00,1,False,125247,False,-1,18.1833,-1,2475,113,False
False,27.5,False,False,False,119.73,1787-02-15 04:00,1.20000005,False,125248,False,-1,18.25,-1,2475,158,False
False,27.5,False,False,False,120.33,1787-02-16 04:00,1.20000005,False,125249,False,-1,17.9,-1,2475,248,False
False,26.25,False,False,False,119.363,1787-02-17 04:00,6.69999981,False,125250,False,-1,17.6667,-1,2475,225,False
False,27.5,False,False,False,120.547,1787-02-23 04:00,6.69999981,False,125251,False,-1,14.3833,-1,2475,90,False
False,-1,False,False,False,120.92,1787-03-04 04:00,9.30000019,False,125252,False,-1,14.5,-1,2475,45,False
False,-1,False,False,False,120.92,1787-03-05 04:00,9.30000019,False,125253,False,-1,14.5,-1,2475,45,False
False,-1,False,False,False,120.92,1787-03-06 04:00,9.30000019,False,125254,False,-1,14.5,-1,2475,68,False
False,-1,False,False,False,120.92,1787-03-07 04:00,9.30000019,False,125255,False,-1,14.5,-1,2475,45,False
False,30,False,False,False,120.92,1787-03-08 04:00,9.30000019,False,125256,False,-1,14.5,-1,2475,45,False
False,30,False,False,False,120.92,1787-03-09 04:00,9.30000019,False,125257,False,-1,14.5,-1,2475,68,False
False,-1,False,False,False,120.92,1787-03-10 04:00,9.30000019,False,125258,False,-1,14.5,-1,2475,45,False
False,-1,False,False,False,120.92,1787-03-11 04:00,9.30000019,False,125259,False,-1,14.5,-1,2475,45,False
False,-1,False,False,False,120.92,1787-03-12 04:00,9.30000019,False,125260,False,-1,14.5,-1,2475,68,False
False,-1,False,False,False,120.92,1787-03-13 04:00,9.30000019,False,125261,False,-1,14.5,-1,2475,68,False
False,-1,False,False,False,120.92,1787-03-14 04:00,9.30000019,False,125262,False,-1,14.5,-1,2475,45,False
False,-1,False,False,False,120.92,1787-03-20 04:00,9.30000019,False,125263,False,-1,14.5,-1,2475,23,False
False,-1,False,False,False,120.92,1787-03-21 04:00,9.30000019,False,125264,False,-1,14.5,-1,2475,23,False
False,-1,False,False,False,120.92,1787-03-22 04:00,9.30000019,False,125265,False,-1,14.5,-1,2475,45,False
False,26.25,False,False,False,120.33,1787-04-16 04:00,0,False,125266,False,-1,17.4667,-1,2475,0,False
False,26.25,False,False,False,120.063,1787-04-17 04:00,6.69999981,False,125267,False,-1,18.15,-1,2475,338,False
False,26.25,False,False,False,119.963,1787-04-18 04:00,9.30000019,False,125268,False,-1,19.4667,-1,2475,68,False
False,26.875,False,False,False,119.98,1787-04-19 04:00,6.69999981,False,125269,False,-1,20.9833,-1,2475,90,False
False,22.5,False,False,False,119.663,1787-04-20 04:00,1.20000005,False,125270,False,-1,21.4,-1,2475,23,False
False,21.5,False,False,False,119.613,1787-04-21 04:00,6.69999981,False,125271,False,-1,21.6333,-1,2475,90,False
False,20.625,False,False,False,119.563,1787-04-22 04:00,9.30000019,False,125272,False,-1,22.0333,-1,2475,23,False
False,20.625,False,False,False,119.963,1787-04-23 04:00,6.69999981,False,125273,False,-1,22.0333,-1,2475,360,False
False,20.625,False,False,False,120.347,1787-04-24 04:00,1.20000005,False,125274,False,-1,22.4,-1,2475,338,False
False,20.625,False,False,False,119.447,1787-04-25 04:00,9.30000019,False,125275,False,-1,22.7833,-1,2475,23,False
False,20,False,False,False,118.98,1787-04-26 04:00,9.30000019,False,125276,False,-1,22.9333,-1,2475,23,False
False,22.5,False,False,False,120.313,1787-04-27 04:00,1.20000005,False,125277,False,-1,22.5333,-1,2475,338,False
False,22.5,False,False,False,120.03,1787-04-28 04:00,1.20000005,False,125278,False,-1,22.8667,-1,2475,338,False
False,-1,False,False,False,120.08,1787-04-29 04:00,15.3999996,False,125279,False,-1,23.4,-1,2475,23,False
False,-1,False,False,False,120.297,1787-04-30 04:00,6.69999981,False,125280,False,-1,22.15,-1,2475,45,False
False,-1,False,False,False,120.68,1787-05-01 04:00,6.69999981,False,125281,False,-1,21.75,-1,2475,113,False
False,-1,False,False,False,121.697,1787-05-02 04:00,9.30000019,False,125282,False,-1,21.7333,-1,2475,90,False
False,25,False,False,False,121.813,1787-05-03 04:00,6.69999981,False,125283,False,-1,21.75,-1,2475,45,False
False,25,False,False,False,122.547,1787-05-04 04:00,9.30000019,False,125284,False,-1,22.2333,-1,2475,90,False
False,24.75,False,False,False,122.947,1787-05-05 04:00,1.20000005,False,125285,False,-1,22.6667,-1,2475,113,False
False,24.75,False,False,False,123.113,1787-05-06 04:00,1,False,125286,False,-1,24.5,-1,2475,135,False
False,-1,False,False,False,123.697,1787-05-07 04:00,9.30000019,False,125287,False,-1,26.05,-1,2475,135,False
False,24.375,False,False,False,123.63,1787-05-08 04:00,9.30000019,False,125288,False,-1,27.1167,-1,2475,203,False
False,-1,False,False,False,120.92,1787-04-08 04:00,9.30000019,False,125289,False,-1,14.5,-1,2475,45,False
False,-1,False,False,False,120.92,1787-04-09 04:00,9.30000019,False,125290,False,-1,14.5,-1,2475,45,False
False,-1,False,False,False,120.92,1787-04-10 04:00,9.30000019,False,125291,False,-1,14.5,-1,2475,45,False
False,26.25,False,False,False,120.297,1787-04-11 04:00,9.30000019,False,125292,False,-1,14.4,-1,2475,23,False
False,26,False,False,False,119.93,1787-04-12 04:00,1.20000005,False,125293,False,-1,15.7,-1,2475,293,False
False,26.25,False,False,False,119.663,1787-04-13 04:00,6.69999981,False,125294,False,-1,16.3833,-1,2475,360,False
False,26.25,False,False,False,120.03,1787-04-14 04:00,0,False,125295,False,-1,16.7833,-1,2475,113,False
False,25.625,False,False,False,120.013,1787-04-15 04:00,0,False,125296,False,-1,17.0167,-1,2475,500,False
False,14.375,False,False,False,126.68,1787-05-22 04:00,6.69999981,False,125297,False,-1,32.9833,-1,2475,248,False
False,13.75,False,False,False,130.513,1787-05-28 03:00,6.69999981,False,125298,False,-1,36.6833,-1,2475,315,False
False,13.75,False,False,False,131.313,1787-05-29 03:00,9.30000019,False,125299,False,-1,37.15,-1,2475,180,False
False,15,False,False,False,132.08,1787-05-30 03:00,9.30000019,False,125300,False,-1,38.2,-1,2475,158,False
False,14.375,False,False,False,133.013,1787-05-31 03:00,9.30000019,False,125301,False,-1,38.3667,-1,2475,158,False
False,15.625,False,False,False,133.913,1787-06-01 03:00,6.69999981,False,125302,False,-1,38.2,-1,2475,158,False
False,16.875,False,False,False,134.547,1787-06-02 03:00,6.69999981,False,125303,False,-1,37.6333,-1,2475,45,False
False,18.75,False,False,False,-11.6867,1785-08-07 13:00,9.30000019,False,125304,False,-1,41.3167,-1,2475,45,False
False,18.75,False,False,False,-12.42,1785-08-08 13:00,9.30000019,False,125305,False,-1,38.9833,-1,2475,45,False
False,19.375,False,False,False,-12.9867,1785-08-09 13:00,9.30000019,False,125306,False,-1,36.8667,-1,2475,45,False
False,20.4125,False,False,False,-14.37,1785-08-10 13:00,6.69999981,False,125307,False,-1,34.6667,-1,2475,45,False
False,21.25,False,False,False,-14.02,1785-08-11 13:00,6.69999981,False,125308,False,-1,33.0333,-1,2475,23,False
False,21.25,False,False,False,-15.42,1785-08-12 13:00,6.69999981,False,125309,False,-1,32.95,-1,2475,23,False
False,22.5,False,False,False,-17.0533,1785-08-13 13:00,6.69999981,False,125310,False,-1,32.9833,-1,2476,113,False
False,-1,False,False,False,-16.92,1785-08-16 13:00,6.69999981,False,125311,False,-1,32.5167,-1,2476,90,False
False,-1,False,False,False,-16.8033,1785-08-17 13:00,6.69999981,False,125312,False,-1,31.4667,-1,2477,90,False
False,-1,False,False,False,-15.8367,1785-08-18 13:00,9.30000019,False,125313,False,-1,30.3,-1,2477,45,False
False,22.5,False,False,False,-16.5367,1785-08-19 13:00,9.30000019,False,125314,False,-1,28.5333,-1,2477,45,False
False,-1,False,False,False,-16.1867,1785-08-30 13:00,9.30000019,False,125315,False,-1,28.35,-1,2478,23,False
